ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_NAME,PRODUCT_DESCRIPTION,GENDER,PROMOTED
227f7ac2-749d-47cd-bf56-698aaffc24f9,89.99,apparel,shirt,Elegant Contrast Blouson Sleeve Top,"This sophisticated top features a striking contrast of black and white. The flowing white blouson sleeves create a graceful silhouette, while the fitted black bodice offers a sleek, flattering line. Perfect for both office and evening wear, this versatile piece effortlessly combines comfort with style.",F,nan
f99f0a8b-9c31-40dc-a503-a0ea9f276991,59.99,apparel,shirt,Rustic Charm Striped Sweater,"Embrace countryside chic with our Rustic Charm Striped Sweater. Featuring a cozy blend of blue, white, and soft peach stripes, this sweater offers both warmth and style. The subtle textured pattern adds depth, while the relaxed fit ensures comfort for those casual barn days or autumn outings.",F,nan
e51f4c9b-ecdb-40db-8d8b-7d61f1fb2890,59.99,apparel,shirt,Floral Elegance Noir Blouse,"Exquisite black blouse featuring delicate white rose embroidery. This cap-sleeved top combines classic elegance with a touch of bohemian flair, perfect for both casual outings and dressy occasions. The contrast between the dark fabric and light floral design creates a striking visual impact.",F,True
d47cc222-a711-4d26-9e86-d84cd9ba8dd4,49.99,apparel,shirt,Rustic Charm Plaid Flannel,"Embrace the outdoors with our Rustic Charm Plaid Flannel. This vibrant red and black buffalo check pattern exudes a classic, timeless appeal. The soft, brushed fabric promises warmth and comfort for your autumn adventures or cozy nights by the fire.",F,nan
a70432ad-2d7b-4c00-ad48-4c90a5934aaf,39.99,apparel,shirt,Classic Comfort Crewneck Sweatshirt,"Embrace timeless style with our Classic Comfort Crewneck Sweatshirt. This pristine white pullover offers a perfect blend of simplicity and coziness, ideal for casual outings or relaxed days at home. The soft, high-quality fabric ensures warmth and durability, making it a versatile essential for any wardrobe.",F,nan
3946f4c8-1b5b-4161-b794-70b33affb671,79.99,apparel,shirt,Wild Safari Leopard Print Blouse,"Embrace your wild side with our stunning leopard print blouse. This monochrome masterpiece features a bold, eye-catching pattern that's perfect for making a statement. The sleek design is complemented by elegant black trim, offering a versatile piece that transitions effortlessly from day to night.",F,nan
00096972-5f6b-44df-917b-f7d21ae5644c,89.99,apparel,shirt,Sunlit Serenity Linen Shirt,"Embrace the essence of tranquility with our Sunlit Serenity Linen Shirt. Crafted from breathable, high-quality linen, this loose-fitting white shirt captures the warmth of golden hour in nature. Its billowing sleeves and relaxed silhouette offer both comfort and style, perfect for those seeking a harmonious blend of elegance and ease in their wardrobe.",F,nan
813427bd-9011-462b-88d6-f0978f5cf8c3,59.99,apparel,shirt,Elegant Work-Ready Shirt,"Elevate your professional wardrobe with our crisp white button-down shirt. Designed for the modern professional, this versatile piece combines comfort and style. Perfect for pairing with your favorite accessories and a coffee to kickstart your workday.",F,nan
1c770ee6-98d7-4820-a5e0-3e7abc165f8d,49.99,apparel,shirt,Classic White Knotted Shirt,"Effortlessly chic, this versatile white button-down shirt features a trendy knotted hem. Perfect for both casual and dressy occasions, it pairs beautifully with jeans for a timeless look. The relaxed fit and breathable fabric ensure all-day comfort.",F,nan
4d247a1f-2296-49c7-b0a5-6a0fc8749af9,79.99,apparel,shirt,Professional Medical Lab Coat,"Elevate your medical practice with our premium lab coat. Featuring a crisp white exterior with stylish light blue accents, this coat exudes professionalism and comfort. The durable fabric ensures longevity, while the convenient pockets and stethoscope holder keep your essential tools within reach.",F,nan
0eceb1b4-30c6-4ce8-bd60-d4208ceb7acb,79.99,apparel,shirt,Classic White Button-Down Shirt,"Elevate your wardrobe with our timeless white button-down shirt. Crafted from crisp, high-quality fabric, this versatile piece offers a perfect blend of comfort and sophistication. The tailored fit flatters any figure, making it an essential staple for both professional and casual settings.",F,True
239e42a6-e8d8-404e-91f3-d713a2806ad0,89.99,apparel,shirt,Luxe Comfort Cocoon Robe,"Wrap yourself in pure bliss with our Luxe Comfort Cocoon Robe. This plush, oversized white robe envelops you in softness, perfect for lazy mornings or spa-like evenings at home. Its generous cut and sumptuous fabric offer unparalleled comfort, making every moment feel like a luxury retreat.",F,nan
50ed0b72-639d-468e-ab8a-1e97be4259e6,89.99,apparel,shirt,Elegant White Collar Blouse,"This sophisticated white blouse features a crisp collar and a chic black ribbon tie, perfect for elevating your professional or evening attire. The clean lines and contrast detailing create a timeless look that seamlessly transitions from day to night.",F,nan
6bbc1e81-6bab-4184-8093-fd71ce1d33c7,59.99,apparel,shirt,Butterfly Bliss Button-Up Shirt,"Make a statement with our Butterfly Bliss Button-Up Shirt. This sleek navy shirt features a striking blue and black butterfly motif at the collar, creating an illusion of wearing a unique, eye-catching necklace. Perfect for those who appreciate subtle yet distinctive fashion.",F,nan
308e1a70-e10e-4f27-a923-5f1ac5d3c5d7,89.99,apparel,shirt,Breezy Blue Striped Shirt Set,"Elevate your casual wardrobe with our Breezy Blue Striped Shirt Set. This ensemble features a light blue button-down shirt with crisp white stripes, perfectly paired with matching sneakers. The set is completed with a chic white belt, offering a fresh and coordinated look for any relaxed occasion.",F,True
9f886e97-dc28-4690-a011-8f8fb3ce5bfe,24.99,apparel,shirt,Evergreen Comfort Tee,"Embrace casual style with our Evergreen Comfort Tee. This versatile green t-shirt offers a relaxed fit and soft fabric, perfect for everyday wear. Its muted forest hue pairs effortlessly with jeans or shorts for a laid-back look.",M,nan
44193a01-20c1-4a97-896f-97940ec25ea6,34.99,apparel,shirt,Sleek Noir Longline Tee,"Elevate your casual wardrobe with our Sleek Noir Longline Tee. This versatile black long-sleeved shirt features an extended hem for a contemporary silhouette. Crafted from soft, breathable fabric, it offers both style and comfort for any occasion.",M,nan
46edff4c-918c-465a-8e03-2c30cff1a387,24.99,apparel,shirt,Classic Red Crew Neck Tee,"Elevate your casual wardrobe with our vibrant Classic Red Crew Neck Tee. This versatile and eye-catching t-shirt features a comfortable fit and high-quality cotton fabric, perfect for everyday wear or making a bold statement. Its timeless design pairs effortlessly with jeans, shorts, or layered under jackets.",M,nan
61e5b9c4-a941-432e-b85a-baa285bb7207,24.99,apparel,shirt,Classic Heather Navy Crew Tee,"Elevate your casual wardrobe with our Classic Heather Navy Crew Tee. This versatile t-shirt features a timeless crew neck design and a rich heather navy hue that pairs effortlessly with any outfit. Crafted from soft, breathable fabric for all-day comfort.",M,nan
a4173910-cab1-4897-8317-ac138109ba8d,49.99,apparel,shirt,Mountain Breeze Flannel Shirt,"Embrace the rugged outdoors with our Mountain Breeze Flannel Shirt. This eye-catching teal and black plaid design offers both style and comfort for your adventures. Made from soft, warm flannel, it's perfect for layering over a classic white tee on cool evenings or crisp mornings.",M,True
f49331ff-4021-465f-bb42-9dd6a5933791,29.99,apparel,shirt,Classic V-Neck Performance Tee,"Elevate your everyday style with our Classic V-Neck Performance Tee. Crafted from a soft, breathable fabric, this versatile gray t-shirt offers both comfort and a sleek silhouette. Perfect for workouts or casual wear, its moisture-wicking properties keep you cool and dry all day long.",M,nan
8fe445a6-1ced-4862-a43b-5bcfba3f3ab3,24.99,apparel,shirt,Classic White Crew Neck Tee,"Elevate your wardrobe with our timeless Classic White Crew Neck Tee. Crafted from premium, soft-touch cotton for all-day comfort. The versatile design effortlessly transitions from casual to smart, making it a must-have staple for any fashion-forward individual.",M,nan
3d26e792-2d7c-4f14-8833-c56be9d99258,24.99,apparel,shirt,Classic White Comfort Tee,"Embrace timeless style with our Classic White Comfort Tee. This versatile crew neck t-shirt offers a perfect blend of simplicity and quality, ideal for everyday wear. Crafted from soft, breathable fabric, it ensures all-day comfort while maintaining a crisp, clean look.",M,nan
9dd60e44-d07a-4b7c-a72d-30a05577faed,49.99,apparel,shirt,Classic Polka Dot Denim Shirt,"Elevate your casual wardrobe with our vibrant Classic Polka Dot Denim Shirt. This eye-catching piece features a rich blue denim fabric adorned with crisp white polka dots, offering a perfect blend of timeless style and playful charm. The close-up image showcases the shirt's quality construction and attention to detail, making it an irresistible addition to any fashion-forward closet.",M,True
4064a5eb-2183-4b89-8989-b8741e4dcb1c,79.99,apparel,shirt,Vintage Denim Painter's Shirt,"Embrace artistic flair with our Vintage Denim Painter's Shirt. This light blue chambray button-down features a unique breast pocket adorned with paint tube accents, perfect for the creative soul. The relaxed fit and soft, worn-in fabric offer both style and comfort for your next masterpiece or casual outing.",M,nan
1e202570-7733-420b-bdd8-7b5a04168582,39.99,apparel,shirt,Classic Checkered Flannel Shirt,"Embrace timeless style with our black and white checkered flannel shirt. This versatile piece features a cozy fabric, a perfectly tailored fit, and a convenient chest pocket. Ideal for casual outings or layering on chilly days.",M,nan
d9fe4de3-00e2-4d77-ad9e-309b2ea6298a,24.99,apparel,shirt,Heathered Sky Comfort Tee,"Embrace casual elegance with our Heathered Sky Comfort Tee. This light blue, marled fabric T-shirt offers a soft, lived-in feel perfect for everyday wear. Its relaxed fit and rolled sleeves provide a effortlessly cool look, ideal for pairing with jeans or layering under jackets.",M,nan
651a5288-9ae5-4532-8308-bfec752d845c,49.99,apparel,shirt,Classic Festive Plaid Flannel Shirt,"Embrace timeless style with our Classic Festive Plaid Flannel Shirt. Featuring a rich palette of deep greens and vibrant reds, this cozy button-down is perfect for cool autumn days or casual holiday gatherings. The soft, brushed fabric ensures comfort while the traditional plaid pattern adds a touch of rugged charm to any outfit.",M,nan
4b953f5a-79b2-4a1e-b37b-3d05bd3bb64a,49.99,apparel,shirt,Rustic Sunset Plaid Shirt,"Embrace the warmth of autumn with our Rustic Sunset Plaid Shirt. This eye-catching garment features a bold pattern of orange, navy, and white stripes, perfectly capturing the essence of a serene evening sky. Crafted from soft, durable fabric, it offers both style and comfort for your casual outings or weekend adventures.",M,nan
ff9c5ec9-69d0-4338-b4b2-96d48b2e91aa,29.99,apparel,shirt,Midnight Comfort Classic Tee,"Elevate your everyday style with our Midnight Comfort Classic Tee. This sleek black t-shirt offers a perfect blend of simplicity and sophistication. Crafted from premium, soft-touch fabric, it ensures all-day comfort while maintaining a sharp, modern silhouette.",M,True
b2d44b10-c317-49cc-acb3-4bf9e5af8a74,49.99,apparel,shirt,Rustic Charm Plaid Flannel,"Embrace the outdoors in style with our Rustic Charm Plaid Flannel. This cozy shirt features a classic red and black plaid pattern, perfect for autumn adventures or casual weekends. The vibrant turquoise background in the image hints at the shirt's versatility, from lakeside retreats to mountain hikes.",M,nan
12e365f0-3230-4508-a96a-1ebb361aac6d,29.99,apparel,shirt,Patriotic Plaid Short-Sleeve Shirt,"Make a bold statement with our Patriotic Plaid Short-Sleeve Shirt. This eye-catching garment features a vibrant red, white, and blue checkered pattern that's perfect for summer barbecues or casual Fridays. The lightweight, breathable fabric ensures comfort while the crisp colors showcase your spirited style.",M,nan
7aa5ac4f-7801-4d7c-bc34-df4133fb2df7,34.99,apparel,shirt,Urban Camo Chic T-Shirt,"Stand out while blending in with our Urban Camo Chic T-Shirt. This stylish tee features a modern camouflage pattern in soothing shades of pink, brown, and black. Perfect for the fashion-forward individual who appreciates a touch of military-inspired design in their everyday wear.",M,nan
50cc06f2-6218-42ab-8633-879ad8181607,49.99,apparel,shirt,Tropical Paradise Hawaiian Shirt,"Embrace the spirit of aloha with our vibrant Tropical Paradise Hawaiian Shirt. This eye-catching garment features a lush olive green background adorned with a stunning array of exotic flowers and palm fronds. Perfect for beach outings, summer parties, or adding a splash of fun to your casual wardrobe.",M,nan
657b8b5a-9899-4670-a810-98d4293f5933,24.99,apparel,shirt,Classic White Comfort Tee,"Elevate your casual wardrobe with our Classic White Comfort Tee. Crafted from soft, breathable cotton, this versatile t-shirt features a timeless crew neck and perfectly rolled sleeves for an effortlessly stylish look. Its clean, crisp appearance makes it an essential staple for any fashion-forward individual.",M,nan
74752034-abd6-482b-a652-eca3bdbc906e,89.99,apparel,shirt,Sleek Fitness Tracker Band,"Elevate your wellness journey with our minimalist fitness tracker. This sleek black band seamlessly blends style and functionality, monitoring your health metrics with precision. Perfect for the modern, health-conscious individual seeking a non-intrusive way to track their progress.",M,True
370d4c36-44ed-4abd-8ccb-41d85b4251c9,129.99,apparel,shirt,Executive Elegance Tie Set,"Elevate your professional attire with our Executive Elegance Tie Set. This sophisticated ensemble features a rich burgundy tie paired with a crisp blue shirt and a luxurious gray sweater, all perfectly complementing a classic suit jacket. The image showcases a gentleman's hand adjusting the tie, emphasizing the attention to detail that defines true style.",M,nan
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,129.99,apparel,shirt,Pastel Dream Button-Down Collection,"Indulge in the soft, sophisticated palette of our Pastel Dream Button-Down Collection. This set features exquisitely tailored shirts in soothing shades of light gray, blush pink, and delicate lilac, perfect for creating a versatile and elegant wardrobe. Each shirt boasts high-quality fabric and impeccable detailing, ensuring both comfort and style.",M,nan
30da015d-6f04-4b45-aacb-82e1f0e9c0fc,79.99,apparel,shirt,Classic Burgundy Striped Dress Shirt,"Elevate your professional wardrobe with this sophisticated burgundy and white striped dress shirt. Tailored for a slim fit, it features crisp lines and a versatile design perfect for the office or formal events. The vibrant burgundy stripes add a touch of refined elegance to your ensemble.",M,True
5f052100-8675-4ed9-9b97-d12fc9e38539,129.99,apparel,shirt,Classic Striped Shirt and Watch Set,"Elevate your professional wardrobe with our Classic Striped Shirt and Watch Set. The crisp blue and white striped button-down shirt exudes timeless style, while the elegant silver watch adds a touch of sophistication. Perfect for the discerning gentleman who values both tradition and punctuality.",M,nan
1af515fd-522d-402a-b73c-ff73b0d2efe9,79.99,apparel,shirt,Dapper Dot Dress Shirt,"Elevate your professional wardrobe with our Dapper Dot Dress Shirt. This navy blue shirt features a subtle white dot pattern, offering a perfect blend of classic style and modern sophistication. Crafted from high-quality fabric, it promises both comfort and a sharp appearance for any business or formal occasion.",M,True
a3474b22-2c5b-41f1-87b7-ea8040b6b2f6,59.99,apparel,shirt,Whimsical Micro-Print Button-Down Shirt,"Elevate your casual wardrobe with our Whimsical Micro-Print Button-Down Shirt. This crisp white shirt features a playful, subtle pattern of tiny dark motifs, creating an eye-catching yet sophisticated look. Perfect for both office and weekend wear, its versatile design offers a modern twist on a classic staple.",M,nan
cafd3a0b-1cee-4b14-a852-fe507c8197cd,299.99,apparel,shirt,Elegant Timepiece Chronograph,"This sophisticated wristwatch features a sleek black leather strap and a polished metallic face. The chronograph display adds functionality to its timeless design, perfect for the modern professional. Shown here accessorizing a crisp white shirt, it's an ideal companion for both business attire and smart casual looks.",M,True
7266d3ec-a6ab-4ac3-b3bf-0b4bdd12ca13,79.99,apparel,shirt,Executive Elegance White Dress Shirt,"Elevate your professional wardrobe with our crisp white dress shirt. Tailored for a sleek fit, this shirt features a classic collar and versatile button-up design. Paired perfectly with a dark tie, it's an essential piece for any business or formal occasion.",M,nan
5ba5f911-0211-4043-9a28-d5a5dde3bd0e,129.99,apparel,shirt,Executive Polka Dot Tie Set,"Elevate your professional look with our sophisticated Executive Polka Dot Tie Set. This ensemble features a crisp white dress shirt paired with a stylish brown tie adorned with subtle white polka dots. The set is complemented by a navy blue jacket, perfect for completing your polished boardroom attire.",M,nan
6458ddef-ea3f-4f57-8f9f-77b2f4818045,79.99,apparel,shirt,Classic White Dress Shirt,"Elevate your wardrobe with our impeccable Classic White Dress Shirt. Crafted from premium cotton, this versatile garment offers a crisp, clean look perfect for any occasion. The well-structured collar and precise fit ensure a polished appearance, making it an essential piece for the modern professional.",M,nan
189a9c0b-7f01-4cdc-a1b5-a5c500c2d8a4,59.99,apparel,shirt,Elegant Silver Cufflinks,"Elevate your formal attire with these sophisticated silver cufflinks. Featuring a sleek, minimalist design, they add a touch of refined elegance to any dress shirt. Perfect for weddings, business meetings, or any occasion that demands a polished look.",M,nan
02353f2f-f55f-4db5-b0bf-b9e588ecfe26,89.99,apparel,shirt,Classic Contrast Dress Shirt Set,"Elevate your formal wear with our Classic Contrast Dress Shirt Set. This ensemble features a crisp white button-down shirt paired with a rich burgundy knit tie, offering a perfect blend of timeless elegance and modern style. The shirt's pristine white fabric ensures a sharp, professional look, while the textured burgundy tie adds a sophisticated pop of color.",M,True
a88f0fe2-5621-4168-a378-045362dcdc91,129.99,apparel,shirt,Executive Elegance Shirt Collection,"Elevate your professional wardrobe with our Executive Elegance Shirt Collection. Featuring a crisp white shirt with subtle polka dot detailing, complemented by rich purple and classic blue options. Each shirt is tailored for a perfect fit, blending comfort with sophisticated style.",M,nan
b7f0c7f6-3d88-4dda-a6ab-ba3a29502642,49.99,apparel,shirt,Referee's Precision Stripe Jersey,"Step into the shoes of authority with our Referee's Precision Stripe Jersey. This iconic black and white striped shirt is crafted from breathable, high-performance fabric to keep you cool under pressure. Whether you're officiating a big game or adding a sporty touch to your wardrobe, this jersey commands respect and attention.",M,nan
f151582e-ff88-4192-82b9-15bc82329e2c,79.99,apparel,shirt,Pro-Fit Smart Posture Corrector,"Revolutionize your posture with our sleek, wearable Pro-Fit Smart Posture Corrector. This innovative device seamlessly integrates with your daily wear, discreetly improving your alignment while you work or play. Its ergonomic design ensures comfort and effectiveness, making better posture effortless.",M,nan
96d88fed-f26d-460f-9741-df5d55b5d8dd,12.99,apparel,socks,Geometric Bliss Comfort Socks,"Step into a world of comfort and style with our Geometric Bliss Comfort Socks. These eye-catching socks feature a vibrant, multi-colored triangular pattern that's sure to add a pop of personality to any outfit. Perfect for those who love to express themselves through fashion, these socks combine softness and durability for all-day wear.",F,nan
6fc26dd9-832e-449e-88f5-b7e3e79e4a4a,12.99,apparel,socks,Delightful Hot Dog Socks,"Bring a dash of whimsy to your wardrobe with these eye-catching hot dog socks. Perfect for food lovers and fun fashion enthusiasts, these socks feature a realistic hot dog design complete with mustard swirls. The cozy cotton blend ensures all-day comfort while you showcase your playful side.",F,nan
2cb36a55-d238-45cf-a3ac-8e2cdf187c43,12.99,apparel,socks,Geometric Bliss Can Coolers,"Keep your drinks cool and stylish with these vibrant Geometric Bliss Can Coolers. Featuring a striking multicolored triangle pattern, these sleek insulators are perfect for outdoor parties, picnics, or everyday use. The eye-catching design adds a pop of color to any gathering while efficiently maintaining your beverage's temperature.",F,nan
e159b541-4718-437b-92fe-d6f4892dffd8,12.99,apparel,socks,Whiskered Wonders Baby Socks,"Adorable baby socks featuring a playful cat design. These cozy grey and white striped socks with cute blue cat faces are perfect for keeping tiny toes warm and stylish. Made from soft, breathable material for all-day comfort.",F,nan
45ad5875-1814-4840-80c5-ca8dda40dfdf,12.99,apparel,socks,Banana Bonanza Socks,"Step into a world of fruity fun with our Banana Bonanza Socks! These playful pink socks are adorned with a whimsical banana print, perfect for adding a pop of personality to any outfit. Featuring a cozy yellow heel for extra comfort and style, these socks are sure to appeal to fruit enthusiasts and fashion-forward individuals alike.",F,nan
c3f5bf7c-2c15-49ac-9bb9-2b04bd1d1c0a,12.99,apparel,socks,Rainbow Stripe Knee-High Socks,"Step into a world of vibrant color with our Rainbow Stripe Knee-High Socks. These eye-catching socks feature a kaleidoscope of bold stripes in every hue imaginable, from fiery reds to cool blues. Perfect for adding a playful pop to any outfit, these comfortable knee-highs are sure to brighten your day and turn heads wherever you go.",F,nan
bdd60031-236f-4b31-81bc-d85c5d555e4f,12.99,apparel,socks,Sunshine Stride Athletic Socks,"Elevate your athletic style with our Sunshine Stride socks. These eye-catching socks feature vibrant yellow stripes on a crisp white background, perfectly complemented by cool blue denim accents. Designed for comfort and performance, they're ideal for both sports and casual wear.",F,nan
fa1a5349-e2c7-4eb0-a764-42f1a20bcd0a,14.99,apparel,socks,Sunset Stripe Cozy Socks,"Step into comfort and style with our Sunset Stripe Cozy Socks. These vibrant, hand-knitted socks feature bold stripes in shades of pink, fuchsia, and golden yellow, reminiscent of a breathtaking sunset. Perfect for lounging at home or adding a pop of color to your outfit, these soft and stretchy socks will keep your feet warm and your spirits high.",F,nan
9b23f522-d90c-4f8e-9195-655ba8ca69bf,24.99,apparel,socks,Cozy Stripe Delight Sock Set,"Brighten your day with our Cozy Stripe Delight Sock Set. This vibrant collection features three pairs of ultra-soft, hand-knitted socks in eye-catching striped patterns. Each set includes a cheerful pink and yellow pair, a cool blue and green combo, and a versatile dark pair, perfect for mixing and matching with any outfit.",F,True
57aaa8c6-e8ba-4128-b3c6-daac8d023624,12.99,apparel,socks,Classic Comfort White Crew Socks,"Step into comfort with our Classic Comfort White Crew Socks. These versatile socks pair perfectly with jeans or any casual outfit, offering a clean, crisp look. Made from a soft, breathable fabric, they ensure all-day comfort for your feet.",F,nan
36c8e225-7568-4be9-a94a-c79f9e445e7f,12.99,apparel,socks,Cozy Comfort Ankle Socks,"Sink your feet into pure bliss with our Cozy Comfort Ankle Socks. These pristine white socks offer a perfect blend of softness and support, ideal for lounging or light activities. The snug ankle fit prevents slipping, while the plush fabric caresses your feet against a backdrop of warm, inviting textures.",F,nan
39ebddd2-7869-48a0-a3c4-5d9ce73bc04b,12.99,apparel,socks,Sleek Comfort Ankle Socks,"Indulge your feet in the luxury of our Sleek Comfort Ankle Socks. These jet-black essentials combine style with supreme comfort, featuring a soft, breathable fabric that hugs your ankles perfectly. Ideal for everyday wear or active lifestyles, these socks offer durability and a snug fit that won't slip.",F,nan
d06df410-174c-4ef7-abcd-478f206f335f,24.99,apparel,socks,Rustic Comfort Wool Socks,"Embrace cozy comfort with our Rustic Comfort Wool Socks. Handcrafted from premium wool, these socks feature a charming speckled design that adds character to every step. The thick, warm knit ensures your feet stay toasty on chilly days, while the natural fibers allow for breathability.",F,True
181136fc-b294-4594-afc6-3eb9c8185de6,12.99,apparel,socks,Striped Sensation Athletic Socks,"Step up your style game with these eye-catching Striped Sensation Athletic Socks. Featuring bold stripes in vibrant shades of red, blue, and black, these socks perfectly blend fashion and function. Designed to complement your favorite sneakers, they offer both comfort and a pop of personality for your workout or casual wear.",F,nan
10e29d00-cb8e-45f1-b2b9-2db36601cf9a,12.99,apparel,socks,Vibrant Varsity Stripe Socks,"Step up your sock game with these eye-catching Vibrant Varsity Stripe Socks. Featuring a bold 'T' initial and a lively rainbow of stripes, these socks blend comfort with collegiate charm. Perfect for showing off your team spirit or adding a pop of color to any outfit.",F,nan
9ef22ad3-955a-4925-a4fc-b000a56fdada,12.99,apparel,socks,Urban Stride Skate Socks,"Elevate your skate style with our Urban Stride Socks. These classic white crew socks feature bold black stripes, perfect for pairing with your favorite skate shoes. Designed for comfort and performance, they offer a snug fit and moisture-wicking fabric to keep your feet cool during intense sessions.",F,True
ae6b8d70-760c-4e97-936b-4c56aaf9eac3,12.99,apparel,socks,Rasta Leaf Comfort Socks,"Step into style and comfort with our vibrant Rasta Leaf Comfort Socks. These eye-catching black socks feature a bold pattern of green, red, and yellow cannabis leaves, perfect for those who want to make a statement. Made from a soft, breathable fabric, they're ideal for all-day wear and relaxation.",M,nan
17b30ddf-a797-42ba-8145-364fd62e724c,12.99,apparel,socks,Fiesta Cactus Crew Socks,"Add a touch of desert flair to your footwear with these vibrant Fiesta Cactus Crew Socks. The bold red background is adorned with charming green cactus designs, creating a playful and eye-catching pattern. Perfect for adding a pop of color and personality to any outfit, these comfortable crew socks are sure to become a favorite in your sock drawer.",M,True
6d08204b-35e4-419b-b2c7-ef762a3c6597,12.99,apparel,socks,Vibrant Striped Comfort Socks,"Add a pop of color to your wardrobe with these eye-catching striped socks. Featuring a bold pattern of red, white, blue, and brown stripes, these socks are perfect for livening up any outfit. Made from soft, breathable cotton blend for all-day comfort.",M,nan
ccb407b1-7620-4303-8521-fea86c51f503,12.99,apparel,socks,Cool Breeze Popsicle Socks,"Beat the heat with these playful, sky-blue socks adorned with colorful popsicle motifs. Perfect for summer outings or adding a fun twist to your everyday look, these soft, breathable socks will keep your feet cool and stylish. The vibrant design features tri-color popsicles scattered across a refreshing blue background.",M,True
62c73bcf-6dc0-473b-b038-455122c05173,49.99,apparel,socks,Spotty Chic Sandal Sock Set,"Elevate your sandal game with our Spotty Chic Sandal Sock Set. This playful combo features trendy black sandals paired with eye-catching polka dot socks. The white socks with bold black spots add a whimsical touch to the classic sandal silhouette, perfect for those who dare to stand out.",M,nan
6d349921-3507-43c4-8335-4639f01ee6c4,12.99,apparel,socks,Geometric Illusion Crew Socks,"Step into style with these eye-catching Geometric Illusion Crew Socks. Featuring a bold red, white, and black cube pattern, these socks create a mesmerizing 3D effect that's sure to turn heads. The comfortable crew length and quality knit fabric ensure all-day comfort, while the striking design adds a pop of personality to any outfit.",M,nan
d68ad334-88ed-4ee6-a373-704927495e8b,12.99,apparel,socks,Cozy Winter Wonderland Socks,"Wrap your feet in festive comfort with these eye-catching winter socks. Featuring a bold combination of red stripes and whimsical snowflake patterns on a deep black background, these socks are perfect for lounging at home or adding a pop of holiday cheer to your outfit. The thick, soft material ensures warmth and coziness during the chilly season.",M,nan
bd27ce34-9109-40ef-a88c-e2caebc88f4a,19.99,apparel,socks,Cozy Cabin Wool Socks,"Wrap your feet in pure comfort with our Cozy Cabin Wool Socks. These luxuriously thick, marled gray socks are perfect for lounging at home or keeping warm on chilly outdoor adventures. Crafted from a soft wool blend, they offer both warmth and breathability.",M,nan
e34b2124-55d6-41f1-a8d6-53285ec3b6af,12.99,apparel,socks,Stealth Comfort Ankle Socks,"Elevate your everyday comfort with our Stealth Comfort Ankle Socks. These sleek black socks feature a low-cut design perfect for sneakers and casual shoes. Crafted with a breathable, moisture-wicking fabric, they offer superior comfort and a barely-there feel. The reinforced heel and toe ensure durability, while the subtle texture adds a touch of style.",M,nan
55be2f49-6c2b-4990-92a7-9cf29beea18c,34.99,apparel,socks,Cozy Winter Warmth Set,"Embrace the magic of winter with our Cozy Winter Warmth Set. This charming ensemble features a soft, gray knit scarf and matching mittens adorned with delicate snowflake patterns. Set against a backdrop of twinkling lights, these accessories promise to keep you snug and stylish throughout the chilly season.",M,nan
f31e0276-66fd-463b-9dbf-fd7a35e6a109,18.99,apparel,socks,Cozy Fox Winter Knit Socks,"Wrap your feet in a woodland wonderland with these charming knit socks. Featuring a playful fox pattern in vibrant orange, complemented by a soothing palette of green, white, and brown Fair Isle designs. These thick, warm socks are perfect for chilly nights and festive winter occasions.",M,nan
98d69241-7b11-46cf-94c9-8adc28ef1956,14.99,apparel,socks,Mountain Peak Adventure Socks,"Step into the great outdoors with our Mountain Peak Adventure Socks. These vibrant turquoise socks feature a stunning snow-capped mountain design, perfect for the hiking enthusiast or nature lover. Paired with classic black sneakers, they offer both style and comfort for your next expedition.",M,nan
8cd7ffe0-a8a6-45b1-8d1f-bf731c9cd17b,12.99,apparel,socks,Cozy Chaos Comfort Socks,"Unleash your rebellious side with our Cozy Chaos Comfort Socks. These eye-catching socks feature a bold mix of black, white, and vibrant red stripes, paired with an edgy distressed pattern. Perfect for those who want to add a touch of punk-inspired flair to their everyday wear while keeping their feet snug and stylish.",M,nan
bb448194-3a66-4c6f-af1a-4ad41609a689,79.99,apparel,socks,Retro Skater's Dream Combo,"Step into nostalgia with our Retro Skater's Dream Combo. This set features iconic black and white low-top sneakers paired with crisp white crew socks adorned with classic black stripes. Perfect for skaters, streetwear enthusiasts, or anyone looking to add a touch of timeless cool to their outfit.",M,nan
26744e55-7e27-4192-be27-af96c812fd3e,24.99,beauty,bathing,Artisan Beard Oil Elixir,"Elevate your grooming routine with our Artisan Beard Oil Elixir. Housed in an amber glass bottle with a rustic label, this premium blend nourishes and tames even the wildest of beards. The dropper applicator ensures precise dosage for a perfectly groomed appearance.",Any,nan
d78a318a-ca96-4bb3-9f9f-90847b105f2a,14.99,beauty,bathing,Tranquil Trio Bath Bombs,"Indulge in a spa-like experience with our Tranquil Trio Bath Bombs. This set features three soothing colors: refreshing green, calming blue, and gentle white. Each bath bomb is packed with nourishing ingredients to soften your skin and aromatherapeutic scents to relax your mind. Transform your ordinary bath into a luxurious retreat.",Any,nan
